Time,Pulses,wm,PWM,Vbus
0.0,0.0,0.0,0.0,5.000004768371582
0.05000399999999994,0.0,0.0,0.0,5.000004768371582
0.10000399999999998,0.0,0.0,0.0,5.000004768371582
0.15000799999999992,0.0,0.0,0.0,5.000004768371582
0.20000799999999996,0.0,0.0,0.0,5.000004768371582
0.2500119999999999,0.0,0.0,0.0,5.000004768371582
0.30001199999999995,0.0,0.0,0.0,5.000004768371582
0.350012,0.0,0.0,0.0,5.000004768371582
0.4000159999999999,0.0,0.0,0.0,5.000004768371582
0.45001599999999997,0.0,0.0,0.0,5.000004768371582
0.500016,0.0,0.0,0.0,5.000004768371582
0.55002,0.0,0.0,0.0,5.000004768371582
0.6000199999999998,0.0,0.0,0.0,5.000004768371582
0.65002,0.0,0.0,0.0,5.000004768371582
0.700024,0.0,0.0,0.0,5.000004768371582
0.7500239999999998,0.0,0.0,0.0,5.000004768371582
0.8000279999999997,0.0,0.0,0.0,5.000004768371582
0.850028,0.0,0.0,0.0,5.000004768371582
0.9000279999999998,0.0,0.0,0.0,5.000004768371582
0.9500280000000001,0.0,0.0,0.0,5.000004768371582
1.000032,0.0,0.0,0.0,5.000004768371582
1.0500319999999999,0.0,0.0,0.0,5.000004768371582
1.1000359999999998,0.0,0.0,0.0,5.000004768371582
1.150036,0.0,0.0,0.0,5.000004768371582
1.2000359999999999,0.0,0.0,0.0,5.000004768371582
1.2500359999999997,0.0,0.0,0.0,5.000004768371582
1.30004,0.0,0.0,0.0,5.000004768371582
1.35004,0.0,0.0,0.0,5.000004768371582
1.4000439999999998,0.0,0.0,0.0,5.000004768371582
1.450044,0.0,0.0,0.0,5.000004768371582
1.500044,0.0,0.0,0.0,5.000004768371582
1.5500439999999998,0.0,0.0,0.0,5.000004768371582
1.6000479999999997,0.0,0.0,0.0,5.000004768371582
1.650048,0.0,0.0,0.0,5.000004768371582
1.700052,0.0,0.0,0.0,5.000004768371582
1.7500519999999997,0.0,0.0,0.0,5.000004768371582
1.800052,0.0,0.0,0.0,5.000004768371582
1.8500519999999998,0.0,0.0,0.0,5.000004768371582
1.9000559999999997,0.0,0.0,0.0,5.000004768371582
1.950056,0.0,0.0,0.0,5.000004768371582
2.00006,0.0,0.0,0.0,5.000004768371582
2.0500599999999998,0.0,0.0,0.0,5.000004768371582
2.10006,0.0,0.0,0.0,5.000004768371582
2.15006,0.0,0.0,0.0,5.000004768371582
2.200064,0.0,0.0,0.0,5.000004768371582
2.250064,0.0,0.0,0.0,5.000004768371582
2.300068,0.0,0.0,0.0,5.000004768371582
2.350068,0.0,0.0,0.0,5.000004768371582
2.4000679999999996,0.0,0.0,0.0,5.000004768371582
2.450072,0.0,0.0,0.0,5.000004768371582
2.500072,0.0,0.0,0.0,5.000004768371582
2.5500719999999997,0.0,0.0,0.0,5.000004768371582
2.600076,0.0,0.0,0.0,5.000004768371582
2.650076,0.0,0.0,0.0,5.000004768371582
2.7000759999999997,0.0,0.0,0.0,5.000004768371582
2.75008,0.0,0.0,0.0,5.000004768371582
2.80008,0.0,0.0,0.0,5.000004768371582
2.8500839999999994,0.0,0.0,0.0,5.000004768371582
2.900084,0.0,0.0,0.0,5.000004768371582
2.950084,0.0,0.0,0.0,5.000004768371582
3.0000839999999998,0.0,0.0,0.0,5.000004768371582
3.050088,0.0,0.0,0.0,5.000004768371582
3.100088,0.0,0.0,0.0,5.000004768371582
3.1500919999999994,0.0,0.0,0.0,5.000004768371582
3.200092,0.0,0.0,0.0,5.000004768371582
3.250092,0.0,0.0,0.0,5.000004768371582
3.300092,0.0,0.0,0.0,5.000004768371582
3.350096,0.0,0.0,0.0,5.000004768371582
3.400096,0.0,0.0,0.0,5.000004768371582
3.4500999999999995,0.0,0.0,0.0,5.000004768371582
3.5001,0.0,0.0,0.0,5.000004768371582
3.5501,0.0,0.0,0.0,5.000004768371582
3.6001,0.0,0.0,0.0,5.000004768371582
3.6501040000000002,0.0,0.0,0.0,5.000004768371582
3.700104,0.0,0.0,0.0,5.000004768371582
3.7501079999999996,0.0,0.0,0.0,5.000004768371582
3.8001079999999994,0.0,0.0,0.0,5.000004768371582
3.850108,0.0,0.0,0.0,5.000004768371582
3.900108,0.0,0.0,0.0,5.000004768371582
3.9501119999999994,0.0,0.0,0.0,5.000004768371582
4.000112,0.0,0.0,0.0,5.000004768371582
4.050115999999999,0.0,0.0,0.0,5.000004768371582
4.100116,0.0,0.0,0.0,5.000004768371582
4.150116000000001,0.0,0.0,0.0,5.000004768371582
4.2001159999999995,0.0,0.0,0.0,5.000004768371582
4.250119999999999,0.0,0.0,0.0,5.000004768371582
4.30012,0.0,0.0,0.0,5.000004768371582
4.350123999999999,0.0,0.0,0.0,5.000004768371582
4.400124,0.0,0.0,0.0,5.000004768371582
4.450124000000001,0.0,0.0,0.0,5.000004768371582
4.500131999999999,0.0,0.0,0.0,5.000004768371582
4.550136,0.0,0.0,0.0,5.000004768371582
4.600135999999999,0.0,0.0,20.0,5.000004768371582
4.65014,0.0,0.0,20.0,5.000004768371582
4.700139999999999,0.0,0.0,20.0,5.000004768371582
4.75014,0.0,0.0,20.0,5.000004768371582
4.8001439999999995,0.0,0.0,20.0,5.000004768371582
4.850144,0.0,0.0,20.0,5.000004768371582
4.900143999999999,0.0,0.0,20.0,5.000004768371582
4.950148,0.0,0.0,20.0,5.000004768371582
5.000147999999999,0.0,0.0,20.0,5.000004768371582
5.050148,0.0,0.0,20.0,5.000004768371582
5.100152,0.0,0.0,20.0,5.000004768371582
5.150152,0.0,0.0,20.0,5.000004768371582
5.200156,0.0,0.0,20.0,5.000004768371582
5.2501560000000005,0.0,0.0,20.0,5.000004768371582
5.300155999999999,0.0,0.0,20.0,5.000004768371582
5.350156,0.0,0.0,20.0,5.000004768371582
5.40016,0.0,0.0,20.0,5.000004768371582
5.45016,0.0,0.0,20.0,5.000004768371582
5.500164,0.0,0.0,20.0,5.000004768371582
5.5501640000000005,0.0,0.0,20.0,5.000004768371582
5.6001639999999995,0.0,0.0,20.0,5.000004768371582
5.650164,0.0,0.0,20.0,5.000004768371582
5.700168,0.0,0.0,20.0,5.000004768371582
5.750168,0.0,0.0,20.0,5.000004768371582
5.800172,0.0,0.0,20.0,5.000004768371582
5.850171999999999,0.0,0.0,20.0,5.000004768371582
5.9001719999999995,0.0,0.0,20.0,5.000004768371582
5.950172,0.0,0.0,20.0,5.000004768371582
6.000176,0.0,0.0,20.0,5.000004768371582
6.050176,0.0,0.0,20.0,5.000004768371582
6.10018,0.0,0.0,20.0,5.000004768371582
6.150179999999999,0.0,0.0,20.0,5.000004768371582
6.20018,0.0,0.0,20.0,5.000004768371582
6.25018,0.0,0.0,20.0,5.000004768371582
6.300184,0.0,0.0,20.0,5.000004768371582
6.3501840000000005,0.0,0.0,20.0,5.000004768371582
6.400188,0.0,0.0,20.0,5.000004768371582
6.450187999999999,0.0,0.0,20.0,5.000004768371582
6.500188,0.0,0.0,20.0,5.000004768371582
6.550188,0.0,0.0,20.0,5.000004768371582
6.600192,0.0,0.0,20.0,5.000004768371582
6.6501920000000005,0.0,0.0,20.0,5.000004768371582
6.700196,0.0,0.0,20.0,5.000004768371582
6.750196000000001,0.0,0.0,20.0,5.000004768371582
6.800196,0.0,0.0,20.0,5.000004768371582
6.850200000000001,0.0,0.0,20.0,5.000004768371582
6.9002,0.0,0.0,20.0,5.000004768371582
6.950200000000001,0.0,0.0,20.0,5.000004768371582
7.000204,0.0,0.0,20.0,5.000004768371582
7.050204000000001,0.0,0.0,20.0,5.000004768371582
7.100204,0.0,0.0,20.0,5.000004768371582
7.150207999999999,0.0,0.0,20.0,5.000004768371582
7.200208,0.0,0.0,20.0,5.000004768371582
7.250211999999999,0.0,0.0,20.0,5.000004768371582
7.300212,0.0,0.0,20.0,5.000004768371582
7.350212000000001,0.0,0.0,20.0,5.000004768371582
7.400212,0.0,0.0,20.0,5.000004768371582
7.450215999999999,0.0,0.0,20.0,5.000004768371582
7.500216,0.0,0.0,20.0,5.000004768371582
7.5502199999999995,0.0,0.0,20.0,5.000004768371582
7.60022,0.0,0.0,20.0,5.000004768371582
7.650220000000001,0.0,0.0,20.0,5.000004768371582
7.70022,0.0,0.0,20.0,5.000004768371582
7.750223999999999,0.0,0.0,20.0,5.000004768371582
7.800224,0.0,0.0,20.0,5.000004768371582
7.8502279999999995,0.0,0.0,20.0,5.000004768371582
7.900228,0.0,0.0,20.0,5.000004768371582
7.950227999999999,0.0,0.0,20.0,5.000004768371582
8.000228,0.0,0.0,20.0,5.000004768371582
8.050232,0.0,0.0,20.0,5.000004768371582
8.100232,0.0,0.0,20.0,5.000004768371582
8.150236,0.0,0.0,20.0,5.000004768371582
8.200236,0.0,0.0,20.0,5.000004768371582
8.250236,0.0,0.0,20.0,5.000004768371582
8.300236,0.0,0.0,20.0,5.000004768371582
8.35024,0.0,0.0,20.0,5.000004768371582
8.40024,0.0,0.0,20.0,5.000004768371582
