Time,wm_ref,wm,PWM
12.300531999999999,138.25299072265625,146.6075439453125,81.0
12.350536,136.1132049560547,125.65354919433594,105.0
12.400535999999999,133.98941040039062,136.1355743408203,86.0
12.450539999999998,131.8816375732422,125.65354919433594,97.0
12.500544,129.790771484375,125.65354919433594,92.0
12.550548,127.71717071533203,136.1246795654297,77.0
12.600551999999999,125.6614761352539,115.18242645263672,99.0
12.650556,123.62405395507812,125.65354919433594,80.0
12.700555999999999,121.60569763183594,125.66360473632812,79.0
12.750556,119.60667419433594,104.71966552734375,100.0
12.800559999999999,117.62725830078125,115.18242645263672,81.0
12.85056,115.66840362548828,125.66360473632812,68.0
12.900559999999999,113.73030853271484,94.2477035522461,103.0
12.95056,111.81354522705078,125.66360473632812,58.0
13.000559999999998,109.91848754882812,104.71966552734375,85.0
13.050559999999999,108.04571533203125,94.2477035522461,90.0
13.10056,106.19561004638672,115.19164276123047,62.0
13.150564,104.36845397949219,104.71128845214844,75.0
13.200564,102.56510162353516,83.7757339477539,94.0
13.250568,100.78561401367188,115.18242645263672,51.0
13.300571999999999,99.03065490722656,94.24016571044922,78.0
13.350572,97.3006820678711,83.7757339477539,84.0
13.40058,95.59586334228516,104.70291137695312,55.0
13.450584,93.91685485839844,83.76903533935547,81.0
13.500584,92.26422119140625,83.7757339477539,74.0
13.550588,90.63800048828125,94.24016571044922,60.0
13.600587999999998,89.03892517089844,83.7757339477539,71.0
13.650587999999999,87.46724700927734,83.7757339477539,67.0
13.700591999999999,85.92316436767578,83.76903533935547,65.0
13.750592,84.4073715209961,83.7757339477539,63.0
13.800592,82.92008972167969,83.7757339477539,60.0
13.850596,81.46160888671875,73.29790496826172,70.0
13.900595999999998,80.03243255615234,73.30377197265625,66.0
13.9506,78.63280487060547,83.76903533935547,52.0
14.000604,77.26309204101562,73.29790496826172,64.0
14.050607999999999,75.92371368408203,62.82677459716797,72.0
14.100612,74.61489868164062,83.76903533935547,44.0
14.150616,73.33708190917969,62.82677459716797,70.0
14.200615999999998,72.09053802490234,62.83180236816406,64.0
14.25062,70.87553405761719,83.76903533935547,39.0
14.300624,69.69235229492188,62.82677459716797,65.0
14.350627999999999,68.54136657714844,52.35564422607422,71.0
14.400628,67.42288208007812,73.30377197265625,44.0
14.450631999999999,66.33702087402344,62.82677459716797,58.0
14.500632,65.28427124023438,52.359832763671875,66.0
14.550635999999999,64.26460266113281,73.29790496826172,39.0
14.60064,63.27848815917969,41.884517669677734,78.0
14.650639999999997,62.326202392578125,73.30377197265625,35.0
14.700643999999999,61.40776062011719,62.82677459716797,51.0
14.750648,60.5235595703125,52.35564422607422,60.0
14.800651999999998,59.67372131347656,52.35564422607422,57.0
14.850655999999999,58.85858154296875,62.82677459716797,44.0
14.90066,58.078216552734375,52.35564422607422,56.0
14.950659999999997,57.332977294921875,62.83180236816406,41.0
15.000659999999998,56.622894287109375,41.88786697387695,66.0
15.050659999999999,55.94822692871094,62.83180236816406,37.0
15.100664,55.30900573730469,52.35564422607422,52.0
15.150667999999998,54.705535888671875,52.35564422607422,49.0
15.200671999999999,54.137908935546875,41.884517669677734,61.0
15.250672,53.6063232421875,62.83180236816406,34.0
15.300675999999998,53.11082458496094,41.884517669677734,61.0
15.350675999999998,52.651580810546875,62.83180236816406,33.0
15.40068,52.22868347167969,41.884517669677734,60.0
15.45068,51.84226989746094,41.88786697387695,56.0
15.500679999999997,51.492431640625,62.83180236816406,32.0
15.550679999999998,51.17919921875,41.88786697387695,59.0
15.600684,50.90269470214844,20.942258834838867,79.0
15.650684,50.662994384765625,73.30377197265625,15.0
15.700687999999998,50.46014404296875,31.413387298583984,73.0
15.750691999999999,50.29417419433594,62.82677459716797,29.0
15.800696,50.16514587402344,52.35564422607422,46.0
15.850699999999998,50.07307434082031,31.413387298583984,68.0
15.900704,50.01805114746094,62.82677459716797,29.0
15.950704,50.00001525878906,41.88786697387695,58.0
16.000708,50.01898193359375,0.0,103.0
16.050708,50.074951171875,0.0,97.0
16.100708,50.167938232421875,0.0,100.0
16.150712000000002,50.297882080078125,0.0,102.0
16.200716,50.46478271484375,0.0,105.0
16.250716,50.66856384277344,0.0,108.0
16.300716,50.90919494628906,0.0,111.0
16.35072,51.18663024902344,0.0,114.0
16.400724,51.50077819824219,0.0,117.0
16.450728,51.85157775878906,0.0,120.0
16.500732,52.23895263671875,0.0,123.0
16.550732,52.66273498535156,0.0,127.0
16.600732,53.12286376953125,0.0,130.0
16.650732,53.6192626953125,0.0,133.0
16.700732000000002,54.151763916015625,0.0,137.0
16.750732,54.72026062011719,0.0,141.0
16.800736,55.324615478515625,0.0,144.0
16.850740000000002,55.9647216796875,83.76903533935547,52.0
16.900744,56.64031982421875,104.71128845214844,44.0
16.950748,57.35136413574219,73.29790496826172,83.0
17.000752000000002,58.097564697265625,73.29790496826172,77.0
17.050752,58.87870788574219,104.71966552734375,42.0
17.100752,59.69471740722656,62.83180236816406,95.0
17.150756,60.54536437988281,83.76903533935547,64.0
17.200756000000002,61.43037414550781,83.7757339477539,68.0
17.25076,62.349639892578125,94.24016571044922,57.0
17.300764,63.30291748046875,73.29790496826172,83.0
17.350768000000002,64.28988647460938,83.76903533935547,68.0
17.400768,65.31025695800781,104.71966552734375,46.0
17.450768,66.36387634277344,62.83180236816406,98.0
17.500768,67.450439453125,94.2477035522461,56.0
17.550768,68.56976318359375,94.2477035522461,62.0
17.600768000000002,69.72145080566406,73.30377197265625,87.0
17.650772,70.90547180175781,94.24016571044922,61.0
17.700772,72.12115478515625,83.7757339477539,77.0
17.750776000000002,73.36853790283203,83.76903533935547,77.0
17.80078,74.64714050292969,94.24016571044922,66.0
17.85078,75.95659637451172,94.2477035522461,69.0
17.900784,77.2967758178711,83.76903533935547,83.0
17.950788,78.66719818115234,94.24016571044922,70.0
18.000788,80.06752014160156,104.71966552734375,62.0
18.050788,81.49734497070312,83.7757339477539,89.0
18.100788,82.95649719238281,94.2477035522461,75.0
18.150792,84.44457244873047,104.71128845214844,67.0
18.200792,85.96111297607422,83.7757339477539,95.0
18.250792,87.50570678710938,104.71966552734375,69.0
18.300792,89.07804870605469,104.71966552734375,75.0
18.350792000000002,90.6778564453125,104.71966552734375,77.0
18.400792,92.3045883178711,104.71966552734375,78.0
18.450796,93.95804595947266,94.24016571044922,92.0
18.500796,95.63746643066406,115.19164276123047,69.0
18.550796000000002,97.34268951416016,104.71966552734375,87.0
18.600796,99.0732421875,104.71966552734375,87.0
18.6508,100.82881164550781,104.71128845214844,90.0
18.7008,102.6087875366211,125.66360473632812,68.0
18.750804000000002,104.41284942626953,104.71128845214844,98.0
18.800808,106.24055480957031,104.71128845214844,97.0
18.850812,108.09134674072266,125.65354919433594,76.0
18.900812000000002,109.96475982666016,104.71966552734375,106.0
18.950812,111.86026763916016,125.66360473632812,81.0
19.000816,113.77782440185547,125.65354919433594,88.0
19.05082,115.71653747558594,115.18242645263672,102.0
19.100820000000002,117.67586517333984,125.66360473632812,91.0
19.15082,119.65562438964844,136.1355743408203,84.0
